"","date","station","din","station2","month","yday","year"
"2131",1989-03-03,"22",NA,"s22",3,62,1989
"2132",1989-03-03,"24",NA,"s24",3,62,1989
"2133",1989-03-03,"27",NA,"s27",3,62,1989
"2134",1989-03-03,"30",NA,"s30",3,62,1989
"2135",1989-03-03,"32",NA,"s32",3,62,1989
"2136",1989-03-07,"22",NA,"s22",3,66,1989
"2137",1989-03-07,"24",NA,"s24",3,66,1989
"2138",1989-03-07,"27",NA,"s27",3,66,1989
"2139",1989-03-07,"30",NA,"s30",3,66,1989
"2140",1989-03-07,"32",NA,"s32",3,66,1989
"2141",1989-03-10,"22",NA,"s22",3,69,1989
"2142",1989-03-10,"24",NA,"s24",3,69,1989
"2143",1989-03-10,"27",NA,"s27",3,69,1989
"2144",1989-03-10,"30",NA,"s30",3,69,1989
"2145",1989-03-10,"32",NA,"s32",3,69,1989
"2146",1989-03-16,"22",NA,"s22",3,75,1989
"2147",1989-03-16,"24",NA,"s24",3,75,1989
"2148",1989-03-16,"27",NA,"s27",3,75,1989
"2149",1989-03-16,"30",NA,"s30",3,75,1989
"2150",1989-03-16,"32",NA,"s32",3,75,1989
"2151",1989-03-16,"34",NA,"s36",3,75,1989
"2152",1989-03-16,"36",NA,"s36",3,75,1989
"2153",1989-03-22,"21",NA,"s22",3,81,1989
"2154",1989-03-22,"22",NA,"s22",3,81,1989
"2155",1989-03-22,"24",NA,"s24",3,81,1989
"2156",1989-03-22,"27",NA,"s27",3,81,1989
"2157",1989-03-22,"30",NA,"s30",3,81,1989
"2158",1989-03-22,"32",NA,"s32",3,81,1989
"2159",1989-03-30,"21",NA,"s22",3,89,1989
"2160",1989-03-30,"22",NA,"s22",3,89,1989
"2161",1989-03-30,"24",NA,"s24",3,89,1989
"2162",1989-03-30,"27",NA,"s27",3,89,1989
"2163",1989-03-30,"30",NA,"s30",3,89,1989
"2164",1989-03-30,"32",NA,"s32",3,89,1989
"2165",1989-04-04,"21",NA,"s22",4,94,1989
"2166",1989-04-04,"22",NA,"s22",4,94,1989
"2167",1989-04-04,"24",NA,"s24",4,94,1989
"2168",1989-04-04,"27",NA,"s27",4,94,1989
"2169",1989-04-04,"30",NA,"s30",4,94,1989
"2170",1989-04-04,"32",NA,"s32",4,94,1989
"2171",1989-04-13,"21",NA,"s22",4,103,1989
"2172",1989-04-13,"22",NA,"s22",4,103,1989
"2173",1989-04-13,"24",NA,"s24",4,103,1989
"2174",1989-04-13,"27",NA,"s27",4,103,1989
"2175",1989-04-13,"30",NA,"s30",4,103,1989
"2176",1989-04-13,"32",NA,"s32",4,103,1989
"2177",1989-04-19,"21",NA,"s22",4,109,1989
"2178",1989-04-19,"22",NA,"s22",4,109,1989
"2179",1989-04-19,"24",NA,"s24",4,109,1989
"2180",1989-04-19,"27",NA,"s27",4,109,1989
"2181",1989-04-19,"30",NA,"s30",4,109,1989
"2182",1989-04-19,"32",NA,"s32",4,109,1989
"2183",1989-04-25,"21",NA,"s22",4,115,1989
"2184",1989-04-25,"22",NA,"s22",4,115,1989
"2185",1989-04-25,"24",NA,"s24",4,115,1989
"2186",1989-04-25,"27",NA,"s27",4,115,1989
"2187",1989-04-25,"30",NA,"s30",4,115,1989
"2188",1989-04-25,"32",NA,"s32",4,115,1989
"2189",1989-05-01,"21",NA,"s22",5,121,1989
"2190",1989-05-01,"24",NA,"s24",5,121,1989
"2191",1989-05-01,"27",NA,"s27",5,121,1989
"2192",1989-05-01,"30",NA,"s30",5,121,1989
"2193",1989-05-10,"21",NA,"s22",5,130,1989
"2194",1989-05-10,"22",NA,"s22",5,130,1989
"2195",1989-05-10,"24",NA,"s24",5,130,1989
"2196",1989-05-10,"27",NA,"s27",5,130,1989
"2197",1989-05-10,"30",NA,"s30",5,130,1989
"2198",1989-05-30,"21",NA,"s22",5,150,1989
"2199",1989-05-30,"22",NA,"s22",5,150,1989
"2200",1989-05-30,"24",NA,"s24",5,150,1989
"2201",1989-05-30,"27",NA,"s27",5,150,1989
"2202",1989-05-30,"30",NA,"s30",5,150,1989
"2203",1989-05-30,"32",NA,"s32",5,150,1989
"2204",1989-06-15,"21",NA,"s22",6,166,1989
"2205",1989-06-15,"22",NA,"s22",6,166,1989
"2206",1989-06-15,"24",NA,"s24",6,166,1989
"2207",1989-06-15,"27",NA,"s27",6,166,1989
"2208",1989-06-15,"30",NA,"s30",6,166,1989
"2209",1989-06-15,"32",NA,"s32",6,166,1989
"2210",1989-06-28,"21",NA,"s22",6,179,1989
"2211",1989-06-28,"22",NA,"s22",6,179,1989
"2212",1989-06-28,"24",NA,"s24",6,179,1989
"2213",1989-06-28,"27",NA,"s27",6,179,1989
"2214",1989-06-28,"30",NA,"s30",6,179,1989
"2215",1989-06-28,"32",NA,"s32",6,179,1989
"2216",1989-07-12,"21",NA,"s22",7,193,1989
"2217",1989-07-12,"22",NA,"s22",7,193,1989
"2218",1989-07-12,"24",NA,"s24",7,193,1989
"2219",1989-07-12,"27",NA,"s27",7,193,1989
"2220",1989-07-12,"30",NA,"s30",7,193,1989
"2221",1989-07-25,"21",NA,"s22",7,206,1989
"2222",1989-07-25,"22",NA,"s22",7,206,1989
"2223",1989-07-25,"24",NA,"s24",7,206,1989
"2224",1989-07-25,"27",NA,"s27",7,206,1989
"2225",1989-07-25,"30",NA,"s30",7,206,1989
"2226",1989-08-10,"21",36.72,"s22",8,222,1989
"2227",1989-08-10,"24",42.29,"s24",8,222,1989
"2228",1989-08-10,"27",44.2,"s27",8,222,1989
"2229",1989-08-10,"30",43.76,"s30",8,222,1989
"2230",1989-08-24,"21",NA,"s22",8,236,1989
"2231",1989-08-24,"22",NA,"s22",8,236,1989
"2232",1989-08-24,"24",NA,"s24",8,236,1989
"2233",1989-08-24,"27",NA,"s27",8,236,1989
"2234",1989-08-24,"30",NA,"s30",8,236,1989
"2235",1989-08-24,"32",NA,"s32",8,236,1989
"2236",1989-09-22,"21",NA,"s22",9,265,1989
"2237",1989-09-22,"22",NA,"s22",9,265,1989
"2238",1989-09-22,"24",NA,"s24",9,265,1989
"2239",1989-09-22,"27",NA,"s27",9,265,1989
"2240",1989-09-22,"30",NA,"s30",9,265,1989
"2241",1989-09-22,"32",NA,"s32",9,265,1989
"2242",1989-10-05,"21",NA,"s22",10,278,1989
"2243",1989-10-05,"22",NA,"s22",10,278,1989
"2244",1989-10-05,"24",NA,"s24",10,278,1989
"2245",1989-10-05,"27",NA,"s27",10,278,1989
"2246",1989-10-05,"30",NA,"s30",10,278,1989
"2247",1989-12-13,"21",NA,"s22",12,347,1989
"2248",1989-12-13,"22",NA,"s22",12,347,1989
"2249",1989-12-13,"24",NA,"s24",12,347,1989
"2250",1989-12-13,"27",NA,"s27",12,347,1989
"2251",1989-12-13,"30",NA,"s30",12,347,1989
"2252",1990-01-18,"21",NA,"s22",1,18,1990
"2253",1990-01-18,"22",NA,"s22",1,18,1990
"2254",1990-01-18,"24",NA,"s24",1,18,1990
"2255",1990-01-18,"27",NA,"s27",1,18,1990
"2256",1990-01-18,"30",NA,"s30",1,18,1990
"2257",1990-01-18,"32",NA,"s32",1,18,1990
"2258",1990-02-27,"18",30.08,"s18",2,58,1990
"2259",1990-02-28,"21",30.33,"s22",2,59,1990
"2260",1990-02-28,"22",30.15,"s22",2,59,1990
"2261",1990-02-28,"24",44.95,"s24",2,59,1990
"2262",1990-02-28,"27",56.04,"s27",2,59,1990
"2263",1990-02-28,"30",74.43,"s30",2,59,1990
"2264",1990-03-13,"21",NA,"s22",3,72,1990
"2265",1990-03-13,"22",NA,"s22",3,72,1990
"2266",1990-03-13,"24",NA,"s24",3,72,1990
"2267",1990-03-13,"27",NA,"s27",3,72,1990
"2268",1990-03-13,"30",NA,"s30",3,72,1990
"2269",1990-03-13,"32",NA,"s32",3,72,1990
"2270",1990-03-20,"21",NA,"s22",3,79,1990
"2271",1990-03-20,"22",NA,"s22",3,79,1990
"2272",1990-03-20,"24",NA,"s24",3,79,1990
"2273",1990-03-20,"27",NA,"s27",3,79,1990
"2274",1990-03-20,"30",NA,"s30",3,79,1990
"2275",1990-03-20,"32",NA,"s32",3,79,1990
"2276",1990-03-30,"21",NA,"s22",3,89,1990
"2277",1990-03-30,"22",NA,"s22",3,89,1990
"2278",1990-03-30,"24",NA,"s24",3,89,1990
"2279",1990-03-30,"27",NA,"s27",3,89,1990
"2280",1990-03-30,"30",NA,"s30",3,89,1990
"2281",1990-03-30,"32",NA,"s32",3,89,1990
"2282",1990-04-05,"21",NA,"s22",4,95,1990
"2283",1990-04-05,"22",NA,"s22",4,95,1990
"2284",1990-04-05,"24",NA,"s24",4,95,1990
"2285",1990-04-05,"27",NA,"s27",4,95,1990
"2286",1990-04-05,"30",NA,"s30",4,95,1990
"2287",1990-04-05,"32",NA,"s32",4,95,1990
"2288",1990-04-12,"21",NA,"s22",4,102,1990
"2289",1990-04-12,"22",NA,"s22",4,102,1990
"2290",1990-04-12,"24",NA,"s24",4,102,1990
"2291",1990-04-12,"27",NA,"s27",4,102,1990
"2292",1990-04-12,"30",NA,"s30",4,102,1990
"2293",1990-04-12,"32",NA,"s32",4,102,1990
"2294",1990-04-18,"18",27.54,"s18",4,108,1990
"2295",1990-04-18,"21",28.26,"s22",4,108,1990
"2296",1990-04-18,"22",29.72,"s22",4,108,1990
"2297",1990-04-18,"24",27.03,"s24",4,108,1990
"2298",1990-04-18,"27",12.36,"s27",4,108,1990
"2299",1990-04-18,"30",7.14,"s30",4,108,1990
"2300",1990-04-18,"32",4.89,"s32",4,108,1990
"2301",1990-05-30,"18",23.61,"s18",5,150,1990
"2302",1990-05-31,"21",28.44,"s22",5,151,1990
"2303",1990-05-31,"22",27.49,"s22",5,151,1990
"2304",1990-05-31,"24",27.69,"s24",5,151,1990
"2305",1990-05-31,"27",27.14,"s27",5,151,1990
"2306",1990-05-31,"30",37.42,"s30",5,151,1990
"2307",1990-06-29,"21",NA,"s22",6,180,1990
"2308",1990-06-29,"22",NA,"s22",6,180,1990
"2309",1990-06-29,"24",NA,"s24",6,180,1990
"2310",1990-06-29,"27",NA,"s27",6,180,1990
"2311",1990-06-29,"30",NA,"s30",6,180,1990
"2312",1990-07-30,"18",32.14,"s18",7,211,1990
"2313",1990-07-31,"21",34.25,"s22",7,212,1990
"2314",1990-07-31,"22",NA,"s22",7,212,1990
"2315",1990-07-31,"24",38.16,"s24",7,212,1990
"2316",1990-07-31,"27",45.89,"s27",7,212,1990
"2317",1990-07-31,"30",50.82,"s30",7,212,1990
"2318",1990-08-23,"21",NA,"s22",8,235,1990
"2319",1990-08-23,"22",NA,"s22",8,235,1990
"2320",1990-08-23,"24",NA,"s24",8,235,1990
"2321",1990-08-23,"27",NA,"s27",8,235,1990
"2322",1990-08-23,"30",NA,"s30",8,235,1990
"2323",1990-12-06,"18",NA,"s18",12,340,1990
"2324",1990-12-07,"21",28.5,"s22",12,341,1990
"2325",1990-12-07,"22",29.34,"s22",12,341,1990
"2326",1990-12-07,"24",33.52,"s24",12,341,1990
"2327",1990-12-07,"27",48.46,"s27",12,341,1990
"2328",1990-12-07,"30",53.37,"s30",12,341,1990
"2329",1991-01-08,"21",NA,"s22",1,8,1991
"2330",1991-01-08,"22",NA,"s22",1,8,1991
"2331",1991-01-08,"24",NA,"s24",1,8,1991
"2332",1991-01-08,"27",NA,"s27",1,8,1991
"2333",1991-01-08,"30",NA,"s30",1,8,1991
"2334",1991-01-08,"32",NA,"s32",1,8,1991
"2335",1991-02-06,"18",NA,"s18",2,37,1991
"2336",1991-02-06,"21",31.78,"s22",2,37,1991
"2337",1991-02-06,"22",34.79,"s22",2,37,1991
"2338",1991-02-06,"24",52.42,"s24",2,37,1991
"2339",1991-02-06,"27",53.89,"s27",2,37,1991
"2340",1991-02-06,"30",66.89,"s30",2,37,1991
"2341",1991-02-06,"32",81.37,"s32",2,37,1991
"2342",1991-02-12,"30",NA,"s30",2,43,1991
"2343",1991-02-12,"32",NA,"s32",2,43,1991
"2344",1991-02-12,"34",NA,"s36",2,43,1991
"2345",1991-03-05,"21",45.61,"s22",3,64,1991
"2346",1991-03-05,"22",34.76,"s22",3,64,1991
"2347",1991-03-05,"24",43.29,"s24",3,64,1991
"2348",1991-03-05,"27",57.8,"s27",3,64,1991
"2349",1991-03-05,"30",65.39,"s30",3,64,1991
"2350",1991-03-05,"32",86.43,"s32",3,64,1991
"2351",1991-03-11,"18",26.26,"s18",3,70,1991
"2352",1991-03-11,"21",33.88,"s22",3,70,1991
"2353",1991-03-11,"22",31,"s22",3,70,1991
"2354",1991-03-11,"24",39.93,"s24",3,70,1991
"2355",1991-03-11,"27",44.47,"s27",3,70,1991
"2356",1991-03-11,"30",60.92,"s30",3,70,1991
"2357",1991-03-11,"32",69.41,"s32",3,70,1991
"2358",1991-03-19,"21",46.18,"s22",3,78,1991
"2359",1991-03-19,"22",49.9,"s22",3,78,1991
"2360",1991-03-19,"24",55.59,"s24",3,78,1991
"2361",1991-03-19,"27",55.1,"s27",3,78,1991
"2362",1991-03-19,"30",64.15,"s30",3,78,1991
"2363",1991-03-19,"32",77.19,"s32",3,78,1991
"2364",1991-03-26,"30",NA,"s30",3,85,1991
"2365",1991-03-26,"32",NA,"s32",3,85,1991
"2366",1991-04-01,"21",36.18,"s22",4,91,1991
"2367",1991-04-01,"22",32.53,"s22",4,91,1991
"2368",1991-04-01,"24",36.73,"s24",4,91,1991
"2369",1991-04-01,"27",46.63,"s27",4,91,1991
"2370",1991-04-01,"30",62.52,"s30",4,91,1991
"2371",1991-04-01,"32",74.86,"s32",4,91,1991
"2372",1991-04-05,"21",42.9,"s22",4,95,1991
"2373",1991-04-05,"22",42.72,"s22",4,95,1991
"2374",1991-04-05,"24",40.9,"s24",4,95,1991
"2375",1991-04-05,"27",55.83,"s27",4,95,1991
"2376",1991-04-05,"30",63.73,"s30",4,95,1991
"2377",1991-04-05,"32",71.75,"s32",4,95,1991
"2378",1991-04-08,"24",NA,"s24",4,98,1991
"2379",1991-04-08,"27",NA,"s27",4,98,1991
"2380",1991-04-08,"36",NA,"s36",4,98,1991
"2381",1991-04-11,"18",NA,"s18",4,101,1991
"2382",1991-04-11,"21",28.75,"s22",4,101,1991
"2383",1991-04-11,"22",29.43,"s22",4,101,1991
"2384",1991-04-11,"24",34.56,"s24",4,101,1991
"2385",1991-04-11,"27",49.32,"s27",4,101,1991
"2386",1991-04-11,"30",50.32,"s30",4,101,1991
"2387",1991-04-11,"32",57.22,"s32",4,101,1991
"2388",1991-04-15,"24",47.83,"s24",4,105,1991
"2389",1991-04-15,"27",52.67,"s27",4,105,1991
"2390",1991-04-15,"30",54.21,"s30",4,105,1991
"2391",1991-04-15,"32",64.78,"s32",4,105,1991
"2392",1991-04-19,"21",34.04,"s22",4,109,1991
"2393",1991-04-19,"22",33.67,"s22",4,109,1991
"2394",1991-04-19,"24",41.78,"s24",4,109,1991
"2395",1991-04-19,"27",53.65,"s27",4,109,1991
"2396",1991-04-19,"30",67.64,"s30",4,109,1991
"2397",1991-04-19,"32",87.59,"s32",4,109,1991
"2398",1991-04-25,"24",35.45,"s24",4,115,1991
"2399",1991-04-25,"27",39.47,"s27",4,115,1991
"2400",1991-04-25,"30",52.27,"s30",4,115,1991
"2401",1991-04-25,"32",64.47,"s32",4,115,1991
"2402",1991-05-08,"21",NA,"s22",5,128,1991
"2403",1991-05-08,"24",NA,"s24",5,128,1991
"2404",1991-05-08,"27",NA,"s27",5,128,1991
"2405",1991-05-08,"30",NA,"s30",5,128,1991
"2406",1991-05-08,"32",NA,"s32",5,128,1991
"2407",1991-06-05,"18",32.25,"s18",6,156,1991
"2408",1991-06-05,"21",36.5,"s22",6,156,1991
"2409",1991-06-05,"22",35.76,"s22",6,156,1991
"2410",1991-06-05,"24",37.12,"s24",6,156,1991
"2411",1991-06-05,"27",44.56,"s27",6,156,1991
"2412",1991-06-05,"30",49.21,"s30",6,156,1991
"2413",1991-06-05,"32",49.89,"s32",6,156,1991
"2414",1991-08-01,"18",20.67,"s18",8,213,1991
"2415",1991-08-02,"24",31.05,"s24",8,214,1991
"2416",1991-08-02,"27",32.96,"s27",8,214,1991
"2417",1991-08-02,"30",24.97,"s30",8,214,1991
"2418",1991-08-02,"32",16.99,"s32",8,214,1991
"2419",1991-09-30,"18",NA,"s18",9,273,1991
"2420",1991-09-30,"21",NA,"s22",9,273,1991
"2421",1991-09-30,"22",NA,"s22",9,273,1991
"2422",1991-09-30,"24",NA,"s24",9,273,1991
"2423",1991-09-30,"27",NA,"s27",9,273,1991
"2424",1991-09-30,"30",NA,"s30",9,273,1991
"2425",1991-11-20,"18",NA,"s18",11,324,1991
"2426",1991-11-20,"21",NA,"s22",11,324,1991
"2427",1991-11-20,"22",NA,"s22",11,324,1991
"2428",1991-11-20,"24",NA,"s24",11,324,1991
"2429",1991-11-20,"27",NA,"s27",11,324,1991
"2430",1991-11-20,"30",NA,"s30",11,324,1991
"2431",1991-12-10,"18",NA,"s18",12,344,1991
"2432",1991-12-10,"21",NA,"s22",12,344,1991
"2433",1991-12-10,"22",NA,"s22",12,344,1991
"2434",1991-12-10,"24",NA,"s24",12,344,1991
"2435",1991-12-10,"27",NA,"s27",12,344,1991
"2436",1991-12-10,"30",NA,"s30",12,344,1991
"2437",1992-01-07,"18",NA,"s18",1,7,1992
"2438",1992-01-07,"21",NA,"s22",1,7,1992
"2439",1992-01-07,"22",29.13,"s22",1,7,1992
"2440",1992-01-07,"24",NA,"s24",1,7,1992
"2441",1992-01-07,"27",48.01,"s27",1,7,1992
"2442",1992-01-07,"30",NA,"s30",1,7,1992
"2443",1992-02-05,"18",NA,"s18",2,36,1992
"2444",1992-02-05,"21",NA,"s22",2,36,1992
"2445",1992-02-05,"22",NA,"s22",2,36,1992
"2446",1992-02-05,"24",41.95,"s24",2,36,1992
"2447",1992-02-05,"27",NA,"s27",2,36,1992
"2448",1992-02-05,"30",72.46,"s30",2,36,1992
"2449",1992-02-19,"18",NA,"s18",2,50,1992
"2450",1992-02-19,"21",NA,"s22",2,50,1992
"2451",1992-02-19,"22",NA,"s22",2,50,1992
"2452",1992-02-19,"24",NA,"s24",2,50,1992
"2453",1992-02-19,"27",NA,"s27",2,50,1992
"2454",1992-02-19,"30",NA,"s30",2,50,1992
"2455",1992-02-19,"32",90.54,"s32",2,50,1992
"2456",1992-02-27,"27",NA,"s27",2,58,1992
"2457",1992-02-27,"30",40.74,"s30",2,58,1992
"2458",1992-02-27,"32",NA,"s32",2,58,1992
"2459",1992-02-27,"34",71.53,"s36",2,58,1992
"2460",1992-02-27,"36",NA,"s36",2,58,1992
"2461",1992-03-04,"18",NA,"s18",3,64,1992
"2462",1992-03-04,"21",26.84,"s22",3,64,1992
"2463",1992-03-04,"22",NA,"s22",3,64,1992
"2464",1992-03-04,"24",NA,"s24",3,64,1992
"2465",1992-03-04,"27",NA,"s27",3,64,1992
"2466",1992-03-04,"30",NA,"s30",3,64,1992
"2467",1992-03-04,"32",NA,"s32",3,64,1992
"2468",1992-03-12,"24",NA,"s24",3,72,1992
"2469",1992-03-12,"27",NA,"s27",3,72,1992
"2470",1992-03-12,"30",NA,"s30",3,72,1992
"2471",1992-03-12,"32",NA,"s32",3,72,1992
"2472",1992-03-12,"34",NA,"s36",3,72,1992
"2473",1992-03-12,"36",NA,"s36",3,72,1992
"2474",1992-03-23,"21",NA,"s22",3,83,1992
"2475",1992-03-23,"22",NA,"s22",3,83,1992
"2476",1992-03-23,"24",NA,"s24",3,83,1992
"2477",1992-03-23,"27",NA,"s27",3,83,1992
"2478",1992-03-23,"30",NA,"s30",3,83,1992
"2479",1992-03-23,"32",NA,"s32",3,83,1992
"2480",1992-03-23,"34",NA,"s36",3,83,1992
"2481",1992-03-23,"36",NA,"s36",3,83,1992
"2482",1992-04-01,"21",NA,"s22",4,92,1992
"2483",1992-04-01,"22",20.76,"s22",4,92,1992
"2484",1992-04-01,"24",NA,"s24",4,92,1992
"2485",1992-04-01,"27",26.55,"s27",4,92,1992
"2486",1992-04-01,"30",NA,"s30",4,92,1992
"2487",1992-04-01,"32",NA,"s32",4,92,1992
"2488",1992-04-01,"34",NA,"s36",4,92,1992
"2489",1992-04-01,"36",NA,"s36",4,92,1992
"2490",1992-04-07,"18",NA,"s18",4,98,1992
"2491",1992-04-08,"21",NA,"s22",4,99,1992
"2492",1992-04-08,"22",NA,"s22",4,99,1992
"2493",1992-04-08,"24",NA,"s24",4,99,1992
"2494",1992-04-08,"27",NA,"s27",4,99,1992
"2495",1992-04-08,"30",NA,"s30",4,99,1992
"2496",1992-04-08,"32",NA,"s32",4,99,1992
"2497",1992-04-08,"34",NA,"s36",4,99,1992
"2498",1992-04-08,"36",NA,"s36",4,99,1992
"2499",1992-04-14,"24",NA,"s24",4,105,1992
"2500",1992-04-14,"27",NA,"s27",4,105,1992
"2501",1992-04-14,"30",NA,"s30",4,105,1992
"2502",1992-04-14,"32",NA,"s32",4,105,1992
"2503",1992-04-14,"34",NA,"s36",4,105,1992
"2504",1992-04-14,"36",NA,"s36",4,105,1992
"2505",1992-04-17,"30",NA,"s30",4,108,1992
"2506",1992-04-17,"32",NA,"s32",4,108,1992
"2507",1992-04-17,"34",NA,"s36",4,108,1992
"2508",1992-04-17,"36",NA,"s36",4,108,1992
"2509",1992-04-22,"21",NA,"s22",4,113,1992
"2510",1992-04-22,"22",NA,"s22",4,113,1992
"2511",1992-04-22,"24",NA,"s24",4,113,1992
"2512",1992-04-22,"27",NA,"s27",4,113,1992
"2513",1992-04-22,"30",NA,"s30",4,113,1992
"2514",1992-04-22,"32",NA,"s32",4,113,1992
"2515",1992-04-22,"34",NA,"s36",4,113,1992
"2516",1992-04-22,"36",NA,"s36",4,113,1992
"2517",1992-05-01,"21",NA,"s22",5,122,1992
"2518",1992-05-01,"22",NA,"s22",5,122,1992
"2519",1992-05-01,"24",NA,"s24",5,122,1992
"2520",1992-05-01,"27",NA,"s27",5,122,1992
"2521",1992-05-01,"30",NA,"s30",5,122,1992
"2522",1992-05-01,"32",NA,"s32",5,122,1992
"2523",1992-05-01,"34",NA,"s36",5,122,1992
"2524",1992-05-01,"36",NA,"s36",5,122,1992
"2525",1992-05-07,"21",NA,"s22",5,128,1992
"2526",1992-05-07,"22",NA,"s22",5,128,1992
"2527",1992-05-07,"24",NA,"s24",5,128,1992
"2528",1992-05-07,"27",NA,"s27",5,128,1992
"2529",1992-05-07,"30",NA,"s30",5,128,1992
"2530",1992-05-07,"32",NA,"s32",5,128,1992
"2531",1992-05-07,"34",NA,"s36",5,128,1992
"2532",1992-05-07,"36",NA,"s36",5,128,1992
"2533",1992-05-12,"30",NA,"s30",5,133,1992
"2534",1992-05-12,"32",NA,"s32",5,133,1992
"2535",1992-05-12,"34",NA,"s36",5,133,1992
"2536",1992-05-12,"36",NA,"s36",5,133,1992
"2537",1992-05-19,"24",NA,"s24",5,140,1992
"2538",1992-05-19,"27",NA,"s27",5,140,1992
"2539",1992-05-19,"30",NA,"s30",5,140,1992
"2540",1992-05-19,"32",NA,"s32",5,140,1992
"2541",1992-05-19,"34",NA,"s36",5,140,1992
"2542",1992-05-19,"36",NA,"s36",5,140,1992
"2543",1992-05-27,"18",NA,"s18",5,148,1992
"2544",1992-05-28,"21",NA,"s22",5,149,1992
"2545",1992-05-28,"22",NA,"s22",5,149,1992
"2546",1992-05-28,"24",NA,"s24",5,149,1992
"2547",1992-05-28,"27",NA,"s27",5,149,1992
"2548",1992-05-28,"30",NA,"s30",5,149,1992
"2549",1992-05-28,"32",NA,"s32",5,149,1992
"2550",1992-06-11,"30",NA,"s30",6,163,1992
"2551",1992-06-11,"32",NA,"s32",6,163,1992
"2552",1992-06-11,"34",NA,"s36",6,163,1992
"2553",1992-06-11,"36",NA,"s36",6,163,1992
"2554",1992-06-16,"18",NA,"s18",6,168,1992
"2555",1992-06-16,"21",NA,"s22",6,168,1992
"2556",1992-06-16,"22",30,"s22",6,168,1992
"2557",1992-06-16,"24",22.14,"s24",6,168,1992
"2558",1992-06-16,"27",NA,"s27",6,168,1992
"2559",1992-06-16,"30",NA,"s30",6,168,1992
"2560",1992-06-16,"32",NA,"s32",6,168,1992
"2561",1992-06-16,"34",NA,"s36",6,168,1992
"2562",1992-06-16,"36",NA,"s36",6,168,1992
"2563",1992-06-23,"30",NA,"s30",6,175,1992
"2564",1992-06-23,"32",NA,"s32",6,175,1992
"2565",1992-06-23,"34",NA,"s36",6,175,1992
"2566",1992-06-23,"36",NA,"s36",6,175,1992
"2567",1992-06-29,"30",NA,"s30",6,181,1992
"2568",1992-06-29,"32",NA,"s32",6,181,1992
"2569",1992-06-29,"34",NA,"s36",6,181,1992
"2570",1992-06-29,"36",NA,"s36",6,181,1992
"2571",1992-07-09,"30",NA,"s30",7,191,1992
"2572",1992-07-09,"32",NA,"s32",7,191,1992
"2573",1992-07-09,"34",NA,"s36",7,191,1992
"2574",1992-07-09,"36",NA,"s36",7,191,1992
"2575",1992-07-20,"30",NA,"s30",7,202,1992
"2576",1992-07-20,"32",NA,"s32",7,202,1992
"2577",1992-07-20,"34",NA,"s36",7,202,1992
"2578",1992-07-20,"36",NA,"s36",7,202,1992
"2579",1992-07-23,"30",NA,"s30",7,205,1992
"2580",1992-07-23,"32",NA,"s32",7,205,1992
"2581",1992-07-23,"34",NA,"s36",7,205,1992
"2582",1992-07-23,"36",NA,"s36",7,205,1992
"2583",1992-07-28,"21",NA,"s22",7,210,1992
"2584",1992-07-28,"22",NA,"s22",7,210,1992
"2585",1992-07-28,"24",NA,"s24",7,210,1992
"2586",1992-07-28,"27",NA,"s27",7,210,1992
"2587",1992-07-28,"30",31.73,"s30",7,210,1992
"2588",1992-07-28,"32",NA,"s32",7,210,1992
"2589",1992-07-28,"34",NA,"s36",7,210,1992
"2590",1992-07-28,"36",NA,"s36",7,210,1992
"2591",1992-08-18,"30",NA,"s30",8,231,1992
"2592",1992-08-18,"32",NA,"s32",8,231,1992
"2593",1992-08-18,"34",NA,"s36",8,231,1992
"2594",1992-08-18,"36",NA,"s36",8,231,1992
"2595",1992-08-26,"18",NA,"s18",8,239,1992
"2596",1992-08-26,"21",NA,"s22",8,239,1992
"2597",1992-08-26,"22",NA,"s22",8,239,1992
"2598",1992-08-26,"24",NA,"s24",8,239,1992
"2599",1992-08-26,"27",NA,"s27",8,239,1992
"2600",1992-08-26,"30",NA,"s30",8,239,1992
"2601",1992-08-26,"32",NA,"s32",8,239,1992
"2602",1992-08-26,"34",NA,"s36",8,239,1992
"2603",1992-08-26,"36",NA,"s36",8,239,1992
"2604",1992-09-03,"30",NA,"s30",9,247,1992
"2605",1992-09-03,"32",NA,"s32",9,247,1992
"2606",1992-09-03,"34",NA,"s36",9,247,1992
"2607",1992-09-03,"36",NA,"s36",9,247,1992
"2608",1992-09-29,"18",NA,"s18",9,273,1992
"2609",1992-09-29,"21",NA,"s22",9,273,1992
"2610",1992-09-29,"22",NA,"s22",9,273,1992
"2611",1992-09-29,"24",NA,"s24",9,273,1992
"2612",1992-09-29,"27",NA,"s27",9,273,1992
"2613",1992-09-29,"30",NA,"s30",9,273,1992
"2614",1992-09-29,"32",NA,"s32",9,273,1992
"2615",1992-09-29,"34",NA,"s36",9,273,1992
"2616",1992-09-29,"36",NA,"s36",9,273,1992
"2617",1992-11-03,"18",NA,"s18",11,308,1992
"2618",1992-11-03,"21",NA,"s22",11,308,1992
"2619",1992-11-03,"22",NA,"s22",11,308,1992
"2620",1992-11-03,"24",NA,"s24",11,308,1992
"2621",1992-11-03,"27",NA,"s27",11,308,1992
"2622",1992-11-03,"30",NA,"s30",11,308,1992
"2623",1992-11-03,"32",NA,"s32",11,308,1992
"2624",1992-11-03,"34",NA,"s36",11,308,1992
"2625",1992-11-03,"36",NA,"s36",11,308,1992
